"","ID","Block","ssd","condition","response","rt","img","Age","Sex"
"34835",45,2,200,200,1,759,"Neutral",22,"female"
"34836",45,2,600,200,1,1020,"Happy",22,"female"
"34837",45,2,600,100,1,0,"Angry",22,"female"
"34838",45,2,200,200,1,787,"Angry",22,"female"
"34839",45,2,100,200,0,0,"Happy",22,"female"
"34840",45,2,400,100,0,654,"Angry",22,"female"
"34841",45,2,600,200,1,790,"Neutral",22,"female"
"34842",45,2,500,200,1,639,"Neutral",22,"female"
"34843",45,2,300,200,1,844,"Neutral",22,"female"
"34844",45,2,300,200,1,1093,"Happy",22,"female"
"34845",45,2,200,200,1,1025,"Happy",22,"female"
"34846",45,2,300,100,1,0,"Neutral",22,"female"
"34847",45,2,400,100,1,0,"Neutral",22,"female"
"34848",45,2,500,100,0,997,"Neutral",22,"female"
"34849",45,2,100,200,1,1046,"Neutral",22,"female"
"34850",45,2,200,200,1,1004,"Happy",22,"female"
"34851",45,2,600,100,0,955,"Angry",22,"female"
"34852",45,2,500,100,0,953,"Happy",22,"female"
"34853",45,2,700,100,1,0,"Neutral",22,"female"
"34854",45,2,300,200,0,0,"Angry",22,"female"
"34855",45,2,400,100,1,0,"Neutral",22,"female"
"34856",45,2,500,200,0,0,"Happy",22,"female"
"34857",45,2,400,200,1,781,"Neutral",22,"female"
"34858",45,2,100,200,1,889,"Angry",22,"female"
"34859",45,2,200,200,0,380,"Happy",22,"female"
"34860",45,2,600,200,1,1189,"Angry",22,"female"
"34861",45,2,400,200,0,0,"Angry",22,"female"
"34862",45,2,500,200,1,778,"Angry",22,"female"
"34863",45,2,300,200,1,926,"Angry",22,"female"
"34864",45,2,400,200,0,0,"Neutral",22,"female"
"34865",45,2,700,200,1,757,"Neutral",22,"female"
"34866",45,2,500,200,1,920,"Happy",22,"female"
"34867",45,2,700,100,0,925,"Neutral",22,"female"
"34868",45,2,200,100,1,0,"Angry",22,"female"
"34869",45,2,200,200,0,751,"Neutral",22,"female"
"34870",45,2,500,100,1,0,"Neutral",22,"female"
"34871",45,2,500,200,1,1139,"Angry",22,"female"
"34872",45,2,500,200,1,1060,"Neutral",22,"female"
"34873",45,2,400,200,1,972,"Neutral",22,"female"
"34874",45,2,100,200,0,1117,"Angry",22,"female"
"34875",45,2,700,200,1,1141,"Neutral",22,"female"
"34876",45,2,200,100,1,0,"Happy",22,"female"
"34877",45,2,700,200,1,580,"Neutral",22,"female"
"34878",45,2,400,200,1,814,"Happy",22,"female"
"34879",45,2,500,100,0,904,"Happy",22,"female"
"34880",45,2,100,200,0,0,"Happy",22,"female"
"34881",45,3,400,100,1,0,"Happy",22,"female"
"34882",45,3,300,200,1,780,"Angry",22,"female"
"34883",45,3,200,200,1,883,"Angry",22,"female"
"34884",45,3,0,100,1,0,"Angry",22,"female"
"34885",45,3,400,100,0,808,"Happy",22,"female"
"34886",45,3,300,100,1,0,"Happy",22,"female"
"34887",45,3,300,200,1,823,"Angry",22,"female"
"34888",45,3,300,100,1,0,"Angry",22,"female"
"34889",45,3,400,200,1,1100,"Neutral",22,"female"
"34890",45,3,100,200,1,1044,"Happy",22,"female"
"34891",45,3,200,100,1,0,"Neutral",22,"female"
"34892",45,3,500,100,1,0,"Happy",22,"female"
"34893",45,3,400,100,1,0,"Angry",22,"female"
"34894",45,3,400,200,1,944,"Happy",22,"female"
"34895",45,3,300,200,1,1232,"Neutral",22,"female"
"34896",45,3,300,200,1,943,"Angry",22,"female"
"34897",45,3,0,200,1,980,"Neutral",22,"female"
"34898",45,3,600,200,1,1096,"Neutral",22,"female"
"34899",45,3,200,200,1,857,"Angry",22,"female"
"34900",45,3,600,100,1,0,"Happy",22,"female"
"34901",45,3,400,200,1,687,"Angry",22,"female"
"34902",45,3,100,100,1,0,"Neutral",22,"female"
"34903",45,3,100,100,1,0,"Neutral",22,"female"
"34904",45,3,600,200,1,921,"Happy",22,"female"
"34905",45,3,300,200,1,1143,"Neutral",22,"female"
"34906",45,3,200,200,1,1216,"Neutral",22,"female"
"34907",45,3,100,200,1,828,"Happy",22,"female"
"34908",45,3,300,200,0,810,"Happy",22,"female"
"34909",45,3,300,100,1,0,"Neutral",22,"female"
"34910",45,3,500,100,0,750,"Angry",22,"female"
"34911",45,3,200,100,1,0,"Happy",22,"female"
"34912",45,3,500,200,1,1037,"Happy",22,"female"
"34913",45,3,300,200,1,864,"Neutral",22,"female"
"34914",45,3,100,200,1,920,"Angry",22,"female"
"34915",45,3,400,100,1,0,"Neutral",22,"female"
"34916",45,3,400,200,1,972,"Happy",22,"female"
"34917",45,3,0,200,1,928,"Happy",22,"female"
"34918",45,3,100,200,1,867,"Neutral",22,"female"
"34919",45,3,0,200,0,0,"Happy",22,"female"
"34920",45,3,0,100,1,0,"Angry",22,"female"
"34921",45,3,200,200,1,892,"Angry",22,"female"
"34922",45,3,600,100,0,973,"Happy",22,"female"
"34923",45,3,200,200,1,1142,"Angry",22,"female"
"34924",45,3,700,200,1,955,"Neutral",22,"female"
"34925",45,3,500,200,1,954,"Angry",22,"female"
"34926",45,3,600,100,0,1008,"Happy",22,"female"
"34927",45,3,200,200,1,963,"Neutral",22,"female"
"34928",45,3,700,200,1,948,"Happy",22,"female"
"34929",45,3,600,200,1,784,"Neutral",22,"female"
"34930",45,3,500,200,1,960,"Angry",22,"female"
"34931",45,3,100,200,1,978,"Neutral",22,"female"
"34932",45,3,300,100,1,0,"Angry",22,"female"
"34933",45,3,700,200,1,797,"Happy",22,"female"
"34934",45,3,500,200,1,971,"Happy",22,"female"
"34935",45,3,400,100,0,798,"Happy",22,"female"
"34936",45,3,300,100,1,0,"Happy",22,"female"
"34937",45,3,200,200,0,0,"Angry",22,"female"
"34938",45,3,100,200,1,762,"Angry",22,"female"
"34939",45,3,500,200,1,917,"Neutral",22,"female"
"34940",45,3,500,200,1,982,"Angry",22,"female"
"34941",45,3,200,100,1,0,"Neutral",22,"female"
"34942",45,3,200,200,1,841,"Angry",22,"female"
"34943",45,3,400,100,0,1028,"Neutral",22,"female"
"34944",45,3,400,100,1,0,"Angry",22,"female"
"34945",45,3,400,200,1,1034,"Angry",22,"female"
"34946",45,3,400,200,1,892,"Happy",22,"female"
"34947",45,3,100,200,1,1055,"Happy",22,"female"
"34948",45,3,400,100,0,894,"Neutral",22,"female"
"34949",45,3,300,200,1,939,"Neutral",22,"female"
"34950",45,3,200,100,1,0,"Happy",22,"female"
"34951",45,3,100,100,1,0,"Neutral",22,"female"
"34952",45,3,400,100,0,810,"Happy",22,"female"
"34953",45,3,100,200,1,969,"Angry",22,"female"
"34954",45,3,300,200,1,1039,"Neutral",22,"female"
"34955",45,3,500,200,0,0,"Angry",22,"female"
"34956",45,3,300,200,1,564,"Happy",22,"female"
"34957",45,3,600,100,0,1051,"Happy",22,"female"
"34958",45,3,100,100,1,0,"Neutral",22,"female"
"34959",45,3,300,100,1,0,"Neutral",22,"female"
"34960",45,3,200,100,1,0,"Neutral",22,"female"
"34961",45,3,200,200,1,766,"Angry",22,"female"
"34962",45,3,300,200,1,806,"Angry",22,"female"
"34963",45,3,0,100,1,0,"Angry",22,"female"
"34964",45,3,300,100,1,0,"Angry",22,"female"
"34965",45,3,400,200,1,1093,"Angry",22,"female"
"34966",45,3,100,200,1,990,"Angry",22,"female"
"34967",45,3,400,200,1,1187,"Angry",22,"female"
"34968",45,3,500,100,1,0,"Angry",22,"female"
"34969",45,3,500,200,1,590,"Happy",22,"female"
"34970",45,3,300,200,1,867,"Neutral",22,"female"
"34971",45,3,400,200,1,909,"Neutral",22,"female"
"34972",45,3,300,200,1,872,"Happy",22,"female"
"34973",45,3,300,100,1,0,"Happy",22,"female"
"34974",45,3,100,100,1,0,"Happy",22,"female"
"34975",45,3,500,200,1,833,"Happy",22,"female"
"34976",45,3,600,200,1,893,"Neutral",22,"female"
"34977",45,3,500,200,1,1038,"Angry",22,"female"
"34978",45,3,200,200,1,825,"Happy",22,"female"
"34979",45,3,0,200,1,923,"Angry",22,"female"
"34980",45,3,600,200,1,1029,"Happy",22,"female"
"34981",45,3,600,100,0,1067,"Happy",22,"female"
"34982",45,3,500,200,1,762,"Happy",22,"female"
"34983",45,3,300,200,1,961,"Angry",22,"female"
"34984",45,3,500,100,0,942,"Neutral",22,"female"
"34985",45,3,400,100,1,0,"Happy",22,"female"
"34986",45,3,300,200,1,1005,"Happy",22,"female"
"34987",45,3,500,200,1,882,"Happy",22,"female"
"34988",45,3,400,200,1,730,"Angry",22,"female"
"34989",45,3,600,200,1,902,"Neutral",22,"female"
"34990",45,3,0,200,1,859,"Angry",22,"female"
"34991",45,3,300,200,1,1271,"Happy",22,"female"
"34992",45,3,400,200,1,880,"Angry",22,"female"
"34993",45,3,300,200,1,977,"Angry",22,"female"
"34994",45,3,0,100,1,0,"Neutral",22,"female"
"34995",45,3,400,200,1,837,"Happy",22,"female"
"34996",45,3,100,100,1,0,"Happy",22,"female"
"34997",45,3,600,100,0,1154,"Angry",22,"female"
"34998",45,3,100,200,1,669,"Happy",22,"female"
"34999",45,3,600,200,1,727,"Angry",22,"female"
"35000",45,3,0,100,1,0,"Angry",22,"female"
"35001",45,3,200,100,0,619,"Neutral",22,"female"
"35002",45,3,400,100,0,862,"Angry",22,"female"
"35003",45,3,200,100,1,0,"Happy",22,"female"
"35004",45,3,500,200,1,866,"Happy",22,"female"
"35005",45,3,100,100,1,0,"Angry",22,"female"
"35006",45,3,500,200,1,774,"Happy",22,"female"
"35007",45,3,0,200,1,832,"Happy",22,"female"
"35008",45,3,300,200,1,1273,"Happy",22,"female"
"35009",45,3,100,100,1,0,"Angry",22,"female"
"35010",45,3,0,200,1,918,"Happy",22,"female"
"35011",45,3,200,100,1,0,"Angry",22,"female"
"35012",45,3,300,200,0,0,"Happy",22,"female"
"35013",45,3,200,200,1,677,"Happy",22,"female"
"35014",45,3,500,100,0,801,"Angry",22,"female"
"35015",45,3,400,200,1,911,"Angry",22,"female"
"35016",45,3,500,100,1,0,"Neutral",22,"female"
"35017",45,3,0,100,1,0,"Angry",22,"female"
"35018",45,3,100,200,0,0,"Happy",22,"female"
"35019",45,3,500,100,0,737,"Happy",22,"female"
"35020",45,3,100,200,1,947,"Neutral",22,"female"
"35021",45,3,300,100,0,674,"Happy",22,"female"
"35022",45,3,100,100,1,0,"Angry",22,"female"
"35023",45,3,400,200,0,0,"Angry",22,"female"
"35024",45,3,600,200,1,965,"Neutral",22,"female"
"35025",45,3,200,200,1,716,"Neutral",22,"female"
"35026",45,3,300,200,1,868,"Neutral",22,"female"
"35027",45,3,0,200,1,784,"Happy",22,"female"
"35028",45,3,600,200,1,780,"Neutral",22,"female"
"35029",45,3,100,100,1,0,"Neutral",22,"female"
"35030",45,3,200,100,1,0,"Angry",22,"female"
"35031",45,3,300,100,1,0,"Angry",22,"female"
"35032",45,3,100,200,1,953,"Happy",22,"female"
"35033",45,3,400,100,0,907,"Happy",22,"female"
"35034",45,3,200,200,1,1134,"Angry",22,"female"
"35035",45,3,600,200,1,958,"Neutral",22,"female"
"35036",45,3,100,100,1,0,"Angry",22,"female"
"35037",45,3,400,200,1,1077,"Happy",22,"female"
"35038",45,3,600,200,1,1056,"Happy",22,"female"
"35039",45,3,300,200,1,916,"Happy",22,"female"
"35040",45,3,0,100,0,989,"Happy",22,"female"
"35041",45,4,500,100,0,812,"Neutral",22,"female"
"35042",45,4,100,100,1,0,"Angry",22,"female"
"35043",45,4,100,200,1,635,"Angry",22,"female"
"35044",45,4,200,200,1,876,"Happy",22,"female"
"35045",45,4,500,200,1,765,"Happy",22,"female"
"35046",45,4,600,200,1,948,"Happy",22,"female"
"35047",45,4,200,100,1,0,"Neutral",22,"female"
"35048",45,4,100,200,1,860,"Angry",22,"female"
"35049",45,4,400,100,1,0,"Neutral",22,"female"
"35050",45,4,200,200,1,915,"Angry",22,"female"
"35051",45,4,500,200,1,811,"Angry",22,"female"
"35052",45,4,400,200,1,786,"Angry",22,"female"
"35053",45,4,100,100,1,0,"Angry",22,"female"
"35054",45,4,500,200,1,1028,"Happy",22,"female"
"35055",45,4,600,200,1,996,"Neutral",22,"female"
"35056",45,4,200,200,1,919,"Angry",22,"female"
"35057",45,4,400,100,0,751,"Neutral",22,"female"
"35058",45,4,300,200,1,772,"Happy",22,"female"
"35059",45,4,400,200,1,957,"Angry",22,"female"
"35060",45,4,500,200,1,830,"Happy",22,"female"
"35061",45,4,600,100,0,866,"Happy",22,"female"
"35062",45,4,300,200,1,1223,"Happy",22,"female"
"35063",45,4,500,200,1,982,"Happy",22,"female"
"35064",45,4,200,200,1,1249,"Happy",22,"female"
"35065",45,4,700,200,1,1095,"Neutral",22,"female"
"35066",45,4,700,200,1,1077,"Neutral",22,"female"
"35067",45,4,300,100,0,796,"Happy",22,"female"
"35068",45,4,400,200,1,1007,"Happy",22,"female"
"35069",45,4,500,200,1,1065,"Happy",22,"female"
"35070",45,4,600,100,0,1089,"Neutral",22,"female"
"35071",45,4,700,200,1,1002,"Neutral",22,"female"
"35072",45,4,400,200,0,0,"Neutral",22,"female"
"35073",45,4,300,200,1,965,"Happy",22,"female"
"35074",45,4,100,200,1,1057,"Neutral",22,"female"
"35075",45,4,700,100,0,1089,"Happy",22,"female"
"35076",45,4,200,200,1,1018,"Happy",22,"female"
"35077",45,4,100,100,1,0,"Happy",22,"female"
"35078",45,4,200,200,0,0,"Neutral",22,"female"
"35079",45,4,600,200,1,683,"Neutral",22,"female"
"35080",45,4,700,200,1,914,"Neutral",22,"female"
"35081",45,4,100,100,1,0,"Happy",22,"female"
"35082",45,4,600,200,1,859,"Angry",22,"female"
"35083",45,4,600,200,1,1122,"Angry",22,"female"
"35084",45,4,500,200,1,985,"Angry",22,"female"
"35085",45,4,500,200,1,774,"Angry",22,"female"
"35086",45,4,200,200,1,908,"Happy",22,"female"
"35087",45,4,500,200,1,879,"Angry",22,"female"
"35088",45,4,600,100,1,0,"Happy",22,"female"
"35089",45,4,100,200,1,720,"Happy",22,"female"
"35090",45,4,500,100,0,822,"Angry",22,"female"
"35091",45,4,100,200,1,858,"Happy",22,"female"
"35092",45,4,500,200,1,903,"Happy",22,"female"
"35093",45,4,500,200,1,1031,"Angry",22,"female"
"35094",45,4,400,100,1,0,"Happy",22,"female"
"35095",45,4,300,200,1,957,"Neutral",22,"female"
"35096",45,4,400,200,1,1035,"Happy",22,"female"
"35097",45,4,300,200,0,904,"Angry",22,"female"
"35098",45,4,600,100,0,868,"Happy",22,"female"
"35099",45,4,400,200,1,769,"Happy",22,"female"
"35100",45,4,100,200,1,1026,"Neutral",22,"female"
"35101",45,4,600,100,1,0,"Angry",22,"female"
"35102",45,4,200,100,1,0,"Neutral",22,"female"
"35103",45,4,600,200,1,792,"Angry",22,"female"
"35104",45,4,0,200,1,968,"Happy",22,"female"
"35105",45,4,100,100,1,0,"Neutral",22,"female"
"35106",45,4,0,200,1,851,"Angry",22,"female"
"35107",45,4,0,200,1,1046,"Neutral",22,"female"
"35108",45,4,400,200,1,967,"Happy",22,"female"
"35109",45,4,500,100,0,884,"Happy",22,"female"
"35110",45,4,300,200,1,998,"Angry",22,"female"
"35111",45,4,100,200,1,1132,"Angry",22,"female"
"35112",45,4,500,200,1,977,"Angry",22,"female"
"35113",45,4,500,200,1,845,"Neutral",22,"female"
"35114",45,4,0,100,1,0,"Neutral",22,"female"
"35115",45,4,600,200,1,914,"Neutral",22,"female"
"35116",45,4,0,100,1,0,"Happy",22,"female"
"35117",45,4,200,200,1,855,"Happy",22,"female"
"35118",45,4,500,100,0,872,"Happy",22,"female"
"35119",45,4,400,100,0,798,"Happy",22,"female"
"35120",45,4,600,100,0,981,"Neutral",22,"female"
"35121",45,4,700,100,0,923,"Happy",22,"female"
"35122",45,4,600,200,1,1091,"Angry",22,"female"
"35123",45,4,500,200,1,964,"Neutral",22,"female"
"35124",45,4,600,200,1,1066,"Angry",22,"female"
"35125",45,4,300,200,1,1022,"Angry",22,"female"
"35126",45,4,500,200,1,1119,"Angry",22,"female"
"35127",45,4,400,100,1,0,"Neutral",22,"female"
"35128",45,4,600,100,1,0,"Angry",22,"female"
"35129",45,4,700,100,0,940,"Neutral",22,"female"
"35130",45,4,700,200,1,1151,"Happy",22,"female"
"35131",45,4,400,200,1,945,"Happy",22,"female"
"35132",45,4,500,100,0,805,"Neutral",22,"female"
"35133",45,4,600,100,0,965,"Neutral",22,"female"
"35134",45,4,400,100,1,0,"Neutral",22,"female"
"35135",45,4,200,200,1,1132,"Angry",22,"female"
"35136",45,4,200,200,1,1294,"Angry",22,"female"
"35137",45,4,400,200,1,1023,"Angry",22,"female"
"35138",45,4,600,200,1,876,"Neutral",22,"female"
"35139",45,4,600,200,1,1222,"Happy",22,"female"
"35140",45,4,400,200,1,983,"Happy",22,"female"
"35141",45,4,700,100,0,818,"Neutral",22,"female"
"35142",45,4,600,100,0,891,"Angry",22,"female"
"35143",45,4,100,200,1,990,"Neutral",22,"female"
"35144",45,4,400,100,1,0,"Angry",22,"female"
"35145",45,4,300,200,1,781,"Happy",22,"female"
"35146",45,4,400,200,1,932,"Angry",22,"female"
"35147",45,4,200,200,1,998,"Angry",22,"female"
"35148",45,4,700,200,1,772,"Angry",22,"female"
"35149",45,4,600,100,0,1078,"Neutral",22,"female"
"35150",45,4,700,100,0,1108,"Happy",22,"female"
"35151",45,4,400,200,1,1122,"Happy",22,"female"
"35152",45,4,400,100,1,0,"Angry",22,"female"
"35153",45,4,600,200,1,1120,"Angry",22,"female"
"35154",45,4,200,100,1,0,"Angry",22,"female"
"35155",45,4,700,200,1,990,"Angry",22,"female"
"35156",45,4,400,200,1,1172,"Neutral",22,"female"
"35157",45,4,400,200,1,916,"Angry",22,"female"
"35158",45,4,500,200,1,952,"Angry",22,"female"
"35159",45,4,200,200,1,1143,"Happy",22,"female"
"35160",45,4,200,100,1,0,"Happy",22,"female"
"35161",45,4,500,100,0,761,"Happy",22,"female"
"35162",45,4,700,200,1,923,"Neutral",22,"female"
"35163",45,4,200,100,1,0,"Angry",22,"female"
"35164",45,4,700,200,1,909,"Angry",22,"female"
"35165",45,4,800,200,0,0,"Angry",22,"female"
"35166",45,4,400,200,1,873,"Happy",22,"female"
"35167",45,4,800,200,1,868,"Happy",22,"female"
"35168",45,4,800,100,0,997,"Angry",22,"female"
"35169",45,4,500,200,1,756,"Happy",22,"female"
"35170",45,4,700,100,0,841,"Neutral",22,"female"
"35171",45,4,300,100,1,0,"Angry",22,"female"
"35172",45,4,600,100,0,903,"Happy",22,"female"
"35173",45,4,300,200,1,1016,"Neutral",22,"female"
"35174",45,4,500,200,1,788,"Neutral",22,"female"
"35175",45,4,500,100,1,0,"Neutral",22,"female"
"35176",45,4,800,100,0,955,"Happy",22,"female"
"35177",45,4,800,200,1,1137,"Happy",22,"female"
"35178",45,4,500,200,1,859,"Happy",22,"female"
"35179",45,4,400,100,1,0,"Neutral",22,"female"
"35180",45,4,800,200,1,966,"Neutral",22,"female"
"35181",45,4,200,100,1,0,"Angry",22,"female"
"35182",45,4,200,200,1,1016,"Happy",22,"female"
"35183",45,4,700,100,0,902,"Neutral",22,"female"
"35184",45,4,500,100,1,0,"Happy",22,"female"
"35185",45,4,700,200,1,936,"Happy",22,"female"
"35186",45,4,600,100,1,0,"Angry",22,"female"
"35187",45,4,400,200,1,901,"Angry",22,"female"
"35188",45,4,500,200,1,1109,"Happy",22,"female"
"35189",45,4,600,200,1,849,"Angry",22,"female"
"35190",45,4,400,100,1,0,"Happy",22,"female"
"35191",45,4,600,200,1,1059,"Happy",22,"female"
"35192",45,4,500,200,1,1090,"Angry",22,"female"
"35193",45,4,600,200,1,1079,"Happy",22,"female"
"35194",45,4,200,200,1,1051,"Neutral",22,"female"
"35195",45,4,500,100,1,0,"Angry",22,"female"
"35196",45,4,400,100,1,0,"Neutral",22,"female"
"35197",45,4,500,200,1,985,"Angry",22,"female"
"35198",45,4,400,100,1,0,"Angry",22,"female"
"35199",45,4,800,200,1,1115,"Happy",22,"female"
"35200",45,4,300,100,1,0,"Angry",22,"female"
"35201",50,1,300,100,1,0,"Neutral",23,"male"
"35202",50,1,200,200,1,864,"Neutral",23,"male"
"35203",50,1,100,100,1,0,"Neutral",23,"male"
"35204",50,1,200,100,1,0,"Neutral",23,"male"
"35205",50,1,600,200,1,794,"Neutral",23,"male"
"35206",50,1,400,100,1,0,"Neutral",23,"male"
"35207",50,1,600,100,0,1033,"Neutral",23,"male"
"35208",50,1,0,200,1,972,"Neutral",23,"male"
"35209",50,1,300,200,1,977,"Neutral",23,"male"
"35210",50,1,0,200,1,907,"Neutral",23,"male"
"35211",50,1,600,100,0,926,"Neutral",23,"male"
"35212",50,1,100,100,1,0,"Neutral",23,"male"
"35213",50,1,300,100,0,715,"Neutral",23,"male"
"35214",50,1,400,200,1,956,"Neutral",23,"male"
"35215",50,1,100,200,1,956,"Neutral",23,"male"
"35216",50,1,600,200,1,931,"Neutral",23,"male"
"35217",50,1,200,100,1,0,"Neutral",23,"male"
"35218",50,1,0,200,1,883,"Neutral",23,"male"
"35219",50,1,200,200,1,912,"Neutral",23,"male"
"35220",50,1,0,100,1,0,"Neutral",23,"male"
"35221",50,1,200,200,1,855,"Neutral",23,"male"
"35222",50,1,200,200,1,989,"Neutral",23,"male"
"35223",50,1,100,200,1,1062,"Neutral",23,"male"
"35224",50,1,0,200,0,0,"Neutral",23,"male"
"35225",50,1,300,100,1,0,"Neutral",23,"male"
"35226",50,1,100,100,1,0,"Neutral",23,"male"
"35227",50,1,0,200,1,767,"Neutral",23,"male"
"35228",50,1,500,200,1,1026,"Neutral",23,"male"
"35229",50,1,200,100,1,0,"Neutral",23,"male"
"35230",50,1,0,100,1,0,"Neutral",23,"male"
"35231",50,1,100,100,1,0,"Neutral",23,"male"
"35232",50,1,500,200,1,815,"Neutral",23,"male"
"35233",50,1,0,100,1,0,"Neutral",23,"male"
"35234",50,1,200,100,1,0,"Neutral",23,"male"
"35235",50,1,500,200,1,821,"Neutral",23,"male"
"35236",50,1,400,200,1,1173,"Neutral",23,"male"
"35237",50,1,100,100,1,0,"Neutral",23,"male"
"35238",50,1,400,200,1,832,"Neutral",23,"male"
"35239",50,1,300,200,1,915,"Neutral",23,"male"
"35240",50,1,0,200,1,905,"Neutral",23,"male"
"35241",50,1,400,100,0,786,"Neutral",23,"male"
"35242",50,1,500,100,1,0,"Neutral",23,"male"
"35243",50,1,200,100,1,0,"Neutral",23,"male"
"35244",50,1,500,200,1,825,"Neutral",23,"male"
"35245",50,1,200,200,1,940,"Neutral",23,"male"
"35246",50,1,400,100,1,0,"Neutral",23,"male"
"35247",50,1,600,200,1,916,"Neutral",23,"male"
"35248",50,1,200,200,1,1002,"Neutral",23,"male"
"35249",50,1,600,100,0,1026,"Neutral",23,"male"
"35250",50,1,400,200,1,1094,"Neutral",23,"male"
"35251",50,1,600,200,1,996,"Neutral",23,"male"
"35252",50,1,400,200,1,962,"Neutral",23,"male"
"35253",50,1,300,200,1,1011,"Neutral",23,"male"
"35254",50,1,300,200,1,939,"Neutral",23,"male"
"35255",50,1,600,100,0,986,"Neutral",23,"male"
"35256",50,1,200,200,1,1027,"Neutral",23,"male"
"35257",50,1,400,100,1,0,"Neutral",23,"male"
"35258",50,1,300,200,1,967,"Neutral",23,"male"
"35259",50,1,400,200,1,1083,"Neutral",23,"male"
"35260",50,1,200,200,1,1059,"Neutral",23,"male"
"35261",50,1,200,200,1,964,"Neutral",23,"male"
"35262",50,1,600,100,0,1016,"Neutral",23,"male"
"35263",50,1,600,200,1,1023,"Neutral",23,"male"
"35264",50,1,200,200,1,1054,"Neutral",23,"male"
"35265",50,1,400,100,1,0,"Neutral",23,"male"
"35266",50,1,100,100,1,0,"Neutral",23,"male"
"35267",50,1,600,200,1,936,"Neutral",23,"male"
"35268",50,1,200,200,1,1128,"Neutral",23,"male"
"35269",50,1,400,200,1,1252,"Neutral",23,"male"
"35270",50,1,700,200,1,1172,"Neutral",23,"male"
"35271",50,1,100,200,1,1110,"Neutral",23,"male"
"35272",50,1,600,200,1,1189,"Neutral",23,"male"
"35273",50,1,500,200,1,1272,"Neutral",23,"male"
"35274",50,1,200,100,1,0,"Neutral",23,"male"
"35275",50,1,200,200,1,1045,"Neutral",23,"male"
"35276",50,1,400,100,1,0,"Neutral",23,"male"
"35277",50,1,300,200,1,942,"Neutral",23,"male"
"35278",50,1,300,200,1,1043,"Neutral",23,"male"
"35279",50,1,100,200,1,1045,"Neutral",23,"male"
"35280",50,1,400,200,1,911,"Neutral",23,"male"
"35281",50,1,600,200,1,949,"Neutral",23,"male"
"35282",50,1,300,200,1,1019,"Neutral",23,"male"
"35283",50,1,400,200,1,958,"Neutral",23,"male"
"35284",50,1,500,100,1,0,"Neutral",23,"male"
"35285",50,1,700,200,1,1035,"Neutral",23,"male"
"35286",50,1,500,100,1,0,"Neutral",23,"male"
"35287",50,1,800,100,0,1104,"Neutral",23,"male"
"35288",50,1,400,200,1,961,"Neutral",23,"male"
"35289",50,1,200,200,1,1028,"Neutral",23,"male"
"35290",50,1,700,200,1,1003,"Neutral",23,"male"
"35291",50,1,700,200,1,1063,"Neutral",23,"male"
"35292",50,1,700,200,1,1104,"Neutral",23,"male"
"35293",50,1,800,100,0,1131,"Neutral",23,"male"
"35294",50,1,500,200,1,1098,"Neutral",23,"male"
"35295",50,1,800,200,1,1177,"Neutral",23,"male"
"35296",50,1,300,200,1,1060,"Neutral",23,"male"
"35297",50,1,700,200,1,1091,"Neutral",23,"male"
"35298",50,1,400,100,1,0,"Neutral",23,"male"
"35299",50,1,500,200,1,1035,"Neutral",23,"male"
"35300",50,1,500,100,1,0,"Neutral",23,"male"
"35301",50,1,300,200,1,1255,"Neutral",23,"male"
"35302",50,1,500,100,1,0,"Neutral",23,"male"
"35303",50,1,700,200,1,1089,"Neutral",23,"male"
"35304",50,1,200,200,1,1278,"Neutral",23,"male"
"35305",50,1,600,200,1,1264,"Neutral",23,"male"
"35306",50,1,500,200,1,1180,"Neutral",23,"male"
"35307",50,1,400,200,1,1242,"Neutral",23,"male"
"35308",50,1,500,200,1,1243,"Neutral",23,"male"
"35309",50,1,700,200,1,1213,"Neutral",23,"male"
"35310",50,1,400,100,1,0,"Neutral",23,"male"
"35311",50,1,500,200,1,1123,"Neutral",23,"male"
"35312",50,1,300,100,1,0,"Neutral",23,"male"
"35313",50,1,200,200,1,1105,"Neutral",23,"male"
"35314",50,1,200,200,1,1207,"Neutral",23,"male"
"35315",50,1,300,200,0,0,"Neutral",23,"male"
"35316",50,1,800,200,1,973,"Neutral",23,"male"
"35317",50,1,700,200,1,1079,"Neutral",23,"male"
"35318",50,1,300,200,1,1174,"Neutral",23,"male"
"35319",50,1,200,100,1,0,"Neutral",23,"male"
"35320",50,1,400,200,1,991,"Neutral",23,"male"
"35321",50,1,500,200,1,1001,"Neutral",23,"male"
"35322",50,1,800,200,1,1100,"Neutral",23,"male"
"35323",50,1,400,200,1,1105,"Neutral",23,"male"
"35324",50,1,400,100,1,0,"Neutral",23,"male"
"35325",50,1,200,200,1,975,"Neutral",23,"male"
"35326",50,1,300,200,1,1061,"Neutral",23,"male"
"35327",50,1,200,100,1,0,"Neutral",23,"male"
"35328",50,1,500,200,1,1029,"Neutral",23,"male"
"35329",50,1,300,100,1,0,"Neutral",23,"male"
"35330",50,1,400,200,1,955,"Neutral",23,"male"
"35331",50,1,700,200,1,1053,"Neutral",23,"male"
"35332",50,1,600,100,0,1060,"Neutral",23,"male"
"35333",50,1,700,100,0,1125,"Neutral",23,"male"
"35334",50,1,200,200,1,1266,"Neutral",23,"male"
"35335",50,1,800,200,1,1193,"Neutral",23,"male"
"35336",50,1,400,200,1,1210,"Neutral",23,"male"
"35337",50,1,800,100,0,1203,"Neutral",23,"male"
